student_id,age,attendance_percentage,math_score,science_score,english_score,overall_score,final_grade
7868,14,62.3,67.0,74.4,73.7,67.8,d
7869,17,87.8,49.1,61.0,51.2,63.3,d
7870,16,82.1,24.3,44.3,30.5,34.1,f
7871,14,94.2,100.0,88.6,85.5,100.0,a
7872,15,67.9,68.4,68.0,78.4,75.9,c
7873,16,82.5,66.7,60.5,64.4,73.5,c
7874,16,78.4,70.1,62.6,71.8,60.4,d
7875,15,89.1,100.0,100.0,98.4,95.9,a
7876,17,66.5,30.0,38.7,17.6,34.2,f
7877,16,80.0,22.8,29.5,20.6,42.2,e
7878,16,77.0,57.1,64.1,59.5,60.7,d
7879,18,52.2,62.3,59.6,54.2,65.0,d
7880,14,51.7,35.3,25.0,37.6,35.7,f
7881,16,95.2,65.5,48.5,61.8,59.4,d
7882,14,82.0,76.8,79.8,73.7,68.7,d
7883,19,80.7,59.2,71.2,76.0,67.5,d
7884,15,87.2,55.6,64.9,50.0,54.6,e
7885,18,50.8,58.7,79.0,67.6,57.2,d
7886,15,61.6,65.8,50.2,33.9,48.1,e
7887,15,82.5,64.9,68.9,63.2,56.0,d
7888,17,85.9,29.8,33.4,33.2,36.4,f
7889,18,81.5,87.5,99.3,100.0,100.0,a
7890,15,70.6,69.3,77.9,90.8,74.1,c
7891,15,79.4,44.3,45.4,55.4,43.8,e
7892,19,85.0,54.4,61.7,68.7,57.1,d
7893,15,70.3,33.9,30.5,43.1,43.1,e
7894,15,78.2,58.4,78.3,38.9,67.1,d
7895,18,53.9,86.6,72.0,89.8,77.4,c
7896,14,58.5,19.6,39.4,39.7,38.5,f
7897,19,88.6,100.0,98.5,100.0,95.5,a
7898,19,69.0,60.6,74.3,57.7,60.3,d
7899,19,88.9,36.5,53.4,50.9,44.8,e
7900,15,83.7,52.0,48.5,64.1,51.8,e
7901,14,68.1,41.1,12.1,24.6,31.5,f
7902,16,88.5,89.8,94.5,93.0,87.2,b
7903,16,56.3,47.1,66.9,53.1,53.0,e
7904,19,58.0,61.4,58.0,69.9,66.0,d
7905,17,70.5,41.7,49.1,46.9,44.0,e
7906,19,82.8,60.1,60.9,68.1,55.6,d
7907,18,64.9,43.9,72.3,53.6,60.0,d
7908,18,66.2,46.6,47.3,53.4,52.0,e
7909,14,93.1,39.3,49.2,41.2,40.1,e
7910,14,95.0,49.6,47.5,52.8,49.9,e
7911,14,95.6,89.6,84.6,81.2,93.6,b
7912,17,51.1,67.8,60.3,70.9,66.8,d
7913,15,89.9,22.0,42.6,54.4,42.2,e
7914,19,88.1,69.6,93.7,83.5,87.6,b
7915,14,62.9,72.0,60.5,44.1,57.8,d
7916,19,61.3,81.0,78.6,88.6,81.6,c
7917,18,51.7,74.6,73.8,69.5,76.4,c
7918,14,91.1,29.5,35.1,32.9,47.3,e
7919,14,80.4,67.8,70.7,88.8,88.6,b
7920,16,50.8,27.7,12.8,11.0,24.1,f
7921,16,61.3,54.9,28.4,28.1,41.9,e
7922,15,91.5,59.8,85.7,77.7,69.4,d
7923,17,80.1,90.2,92.1,87.7,87.5,b
7924,14,92.8,54.1,51.6,30.3,43.3,e
7925,14,57.3,21.8,28.5,19.7,25.1,f
7926,18,97.6,76.0,58.3,88.5,63.6,d
7927,19,60.4,47.5,48.1,50.0,51.3,e
7928,15,65.2,58.7,37.8,54.5,56.2,d
7929,19,96.3,77.5,53.8,48.4,60.0,d
7930,16,65.6,100.0,85.7,93.3,93.2,b
7931,16,79.8,78.8,62.1,67.8,80.3,c
7932,14,67.2,86.3,98.8,77.0,92.6,b
7933,16,87.0,59.5,46.3,50.9,48.7,e
7934,16,65.6,42.0,48.0,22.2,36.1,f
7935,17,72.1,68.3,73.0,63.9,61.6,d
7936,14,54.2,56.0,73.4,72.4,54.5,e
7937,15,96.0,80.9,84.0,78.4,72.5,c
7938,16,95.3,47.5,59.9,41.2,56.7,d
7939,14,90.2,85.1,91.4,84.1,92.4,b
7940,14,93.7,60.1,64.0,57.7,69.3,d
7941,17,80.1,61.5,67.7,54.5,55.4,d
7942,19,54.3,44.0,40.9,55.0,50.7,e
7943,17,53.5,17.9,25.5,11.1,25.8,f
7944,14,89.3,60.8,60.4,59.8,59.4,d
7945,19,75.9,87.8,98.2,100.0,98.0,a
7946,17,63.9,58.2,36.7,54.0,53.3,e
7947,18,51.9,28.2,33.6,28.1,33.9,f
7948,15,99.2,76.7,60.4,73.4,62.8,d
7949,17,54.8,51.3,49.3,50.4,37.8,f
7950,14,68.2,99.9,94.4,83.9,83.2,c
7951,17,84.0,84.4,87.3,92.7,95.5,a
7952,15,81.2,62.4,75.8,67.6,65.1,d
7953,19,56.3,100.0,84.6,100.0,91.7,b
7954,14,81.0,67.3,45.4,41.5,50.4,e
7955,17,66.8,60.9,77.1,80.3,76.3,c
7956,14,58.5,62.8,62.2,70.8,56.2,d
7957,18,80.9,82.7,69.1,91.5,80.7,c
7958,16,95.0,100.0,100.0,78.5,100.0,a
7959,19,87.6,57.9,65.6,69.3,68.3,d
7960,17,58.1,36.7,34.6,48.2,40.7,e
7961,16,58.7,51.5,30.5,49.5,41.6,e
7962,14,73.5,62.5,56.4,67.8,52.9,e
7963,17,51.1,42.3,48.4,28.1,39.8,f
7964,16,51.0,69.1,41.9,52.6,56.5,d
7965,14,62.6,70.0,49.8,65.4,60.8,d
7966,17,55.3,48.5,22.5,35.2,32.2,f
7967,15,77.3,87.6,85.9,100.0,81.5,c
7968,15,52.2,54.0,30.1,14.0,25.3,f
7969,14,62.2,35.4,39.8,49.3,38.4,f
7970,16,52.9,43.6,8.5,27.5,23.1,f
7971,15,76.5,85.6,94.2,92.3,95.4,a
7972,14,67.6,60.8,44.1,64.5,61.8,d
7973,16,54.2,49.8,44.6,46.3,42.6,e
7974,15,67.7,19.3,53.9,27.1,45.8,e
7975,14,50.0,43.7,27.1,49.8,49.1,e
7976,16,91.3,100.0,74.3,96.4,90.7,b
7977,14,68.2,81.0,58.5,76.3,66.1,d
7978,19,83.3,37.8,46.2,54.4,52.6,e
7979,16,85.4,42.8,58.6,64.0,58.8,d
7980,19,77.7,35.2,66.2,54.7,50.2,e
7981,19,79.4,50.1,59.5,61.8,58.6,d
7982,19,71.4,63.3,52.9,64.4,63.5,d
7983,17,70.4,81.9,41.9,75.7,73.2,c
7984,16,65.3,57.1,57.9,54.6,46.3,e
7985,18,53.6,45.7,23.4,19.5,27.2,f
7986,14,67.5,72.1,67.4,52.3,58.2,d
7987,19,73.1,60.4,85.0,81.1,83.7,c
7988,15,56.7,54.3,56.4,55.9,59.0,d
7989,14,95.4,84.4,92.0,90.3,98.2,a
7990,15,50.4,95.9,76.4,73.3,72.1,c
7991,15,61.2,79.2,91.9,85.5,82.9,c
7992,14,84.0,56.1,72.9,77.8,63.3,d
7993,18,91.2,96.0,92.5,80.6,88.1,b
7994,14,73.7,63.6,65.3,63.4,66.0,d
7995,19,79.4,90.8,87.3,100.0,79.5,c
7996,16,63.7,56.8,55.1,53.8,62.7,d
7997,18,97.7,62.7,62.3,58.4,52.9,e
7998,16,82.2,37.5,51.9,50.5,62.6,d
7999,14,56.6,92.5,74.2,69.4,66.8,d
8000,15,86.8,96.6,98.1,87.9,89.0,b
8001,17,56.4,64.7,62.7,67.2,61.0,d
8002,18,70.2,93.0,100.0,95.9,97.7,a
8003,15,74.6,53.6,56.0,60.5,53.7,e
8004,16,86.1,99.6,96.8,100.0,100.0,a
8005,19,99.8,71.6,66.9,93.5,73.3,c
8006,19,68.6,82.2,82.8,70.9,79.1,c
8007,16,83.8,75.8,76.7,65.5,76.9,c
8008,15,83.6,92.2,95.1,91.7,92.7,b
8009,15,59.2,26.1,35.8,35.8,30.0,f
8010,17,82.1,61.3,72.0,70.4,62.5,d
8011,17,94.0,92.3,86.5,84.3,89.8,b
8012,15,77.8,43.2,34.4,59.6,41.6,e
8013,14,74.0,73.2,73.3,73.3,73.8,c
8014,16,82.4,62.6,63.2,49.9,65.2,d
8015,18,90.3,92.5,71.5,88.5,86.6,b
8016,14,61.3,86.3,89.1,92.3,92.5,b
8017,16,58.2,32.4,42.4,47.3,49.7,e
8018,14,82.6,71.0,68.5,74.0,71.8,c
8019,15,51.7,59.3,53.0,53.0,50.2,e
8020,17,91.3,81.1,54.0,67.6,75.9,c
8021,15,65.1,54.0,47.6,36.1,45.8,e
8022,15,55.5,35.2,46.9,29.7,39.2,f
8023,19,88.2,75.7,75.3,91.8,71.1,c
8024,15,61.1,39.5,10.7,16.4,18.6,f
8025,15,70.1,62.4,92.3,85.6,74.0,c
8026,19,70.7,42.5,26.8,49.3,37.4,f
8027,17,91.0,89.9,95.3,89.7,93.4,b
8028,14,63.2,85.5,90.1,77.6,72.4,c
8029,16,81.7,74.3,69.5,80.6,74.2,c
8030,17,99.9,97.2,97.6,91.6,99.9,a
8031,15,80.0,79.4,94.6,85.7,93.3,b
8032,17,57.0,55.6,70.6,71.4,64.9,d
8033,17,64.2,61.5,90.8,65.0,65.1,d
8034,15,76.8,67.2,60.8,35.9,57.8,d
8035,18,66.1,92.6,77.2,70.9,77.1,c
8036,16,75.8,80.9,86.5,73.9,82.1,c
8037,19,77.2,68.7,53.7,68.3,72.0,c
8038,14,86.8,75.0,83.2,56.5,71.3,c
8039,15,81.1,50.2,70.4,48.9,48.0,e
8040,18,84.9,83.4,100.0,87.7,85.1,b
8041,19,60.9,88.2,92.2,87.1,88.4,b
8042,15,71.2,43.3,31.4,36.1,40.3,e
8043,19,91.3,65.8,48.5,47.1,53.9,e
8044,15,87.6,93.1,99.4,100.0,100.0,a
8045,16,59.1,32.9,42.7,30.9,45.8,e
8046,15,53.2,68.9,61.5,85.5,67.0,d
8047,16,82.7,58.5,60.8,78.9,67.5,d
8048,19,72.2,77.6,55.5,39.4,63.3,d
8049,18,70.5,43.2,26.1,54.7,39.5,f
8050,18,51.3,32.3,37.3,36.8,33.6,f
8051,15,69.1,72.4,85.0,75.5,72.7,c
8052,19,58.9,60.7,61.3,52.7,56.5,d
8053,16,51.7,77.6,87.8,78.1,71.3,c
8054,17,69.9,100.0,100.0,86.0,90.5,b
8055,18,91.2,79.7,99.2,82.7,90.2,b
8056,17,94.6,79.4,57.5,65.1,69.6,d
8057,17,61.9,80.5,48.9,53.1,57.9,d
8058,16,63.7,48.7,40.3,44.3,44.7,e
8059,17,54.9,65.2,61.7,66.8,64.4,d
8060,19,95.5,68.2,60.5,48.0,71.7,c
8061,16,53.3,84.8,99.8,90.4,85.5,b
8062,17,96.9,79.2,94.0,77.9,79.5,c
8063,15,82.1,51.9,31.5,46.9,40.0,f
8064,16,89.3,82.2,66.7,71.3,69.4,d
8065,18,61.0,69.2,65.1,54.0,74.1,c
8066,17,80.4,100.0,79.5,89.6,87.6,b
8067,15,55.4,42.9,52.1,36.0,40.9,e
8068,17,82.9,76.7,65.0,55.3,74.1,c
8069,18,80.0,62.5,55.1,46.5,52.9,e
8070,14,91.2,97.8,71.0,88.0,99.7,a
8071,14,82.2,69.5,85.2,74.0,67.9,d
8072,16,98.6,88.0,85.1,97.9,84.3,c
8073,17,74.5,66.7,60.4,54.8,51.8,e
8074,15,77.6,70.8,92.4,96.1,89.4,b
8075,18,53.8,66.0,67.1,54.1,63.9,d
8076,19,55.4,25.9,27.6,41.9,35.6,f
8077,17,58.7,65.9,42.4,48.3,53.3,e
8078,16,55.9,30.8,21.9,24.4,42.0,e
8079,14,56.9,89.9,96.8,76.9,78.5,c
8080,18,63.0,61.7,80.4,69.6,66.9,d
8081,19,63.9,77.6,69.9,68.4,57.1,d
8082,16,84.8,53.6,59.7,59.4,63.0,d
8083,17,74.3,82.8,88.1,69.9,80.7,c
8084,18,96.4,100.0,93.2,100.0,100.0,a
8085,18,67.1,51.0,64.7,51.7,52.6,e
8086,14,53.2,58.7,70.9,66.0,72.1,c
8087,18,92.2,60.8,52.8,59.1,57.0,d
8088,19,92.1,48.9,57.5,77.0,66.5,d
8089,18,68.2,91.9,86.9,87.1,88.5,b
8090,16,53.5,65.1,52.5,91.4,63.1,d
8091,17,94.0,47.1,36.9,40.4,52.4,e
8092,15,96.7,53.0,73.2,79.1,77.7,c
8093,17,99.9,51.2,76.1,77.6,72.6,c
8094,15,69.6,34.1,39.7,26.4,43.2,e
8095,16,56.4,78.1,71.7,81.3,80.5,c
8096,15,68.9,36.0,62.5,16.9,31.4,f
8097,16,79.3,61.6,55.9,53.2,60.2,d
8098,16,52.2,57.4,83.8,63.1,71.0,c
8099,14,63.7,54.8,19.8,31.8,39.8,f
8100,18,97.1,83.4,43.8,98.6,71.6,c
8101,16,52.2,61.6,77.6,60.4,63.0,d
8102,19,57.5,58.7,52.5,56.1,49.7,e
8103,15,79.1,47.6,65.1,46.0,56.0,d
8104,18,97.9,71.2,80.1,77.7,74.3,c
8105,15,97.0,77.9,82.4,84.5,98.2,a
8106,17,62.9,75.1,85.1,100.0,82.5,c
8107,16,80.7,40.5,55.0,50.2,44.0,e
8108,16,98.3,84.2,59.0,80.8,76.5,c
8109,17,81.5,74.7,62.2,62.5,66.4,d
8110,18,61.1,36.4,54.1,50.4,48.0,e
8111,15,84.7,43.4,41.9,70.6,52.6,e
8112,19,75.6,69.9,83.7,71.6,73.5,c
8113,15,74.7,65.6,43.8,55.3,52.3,e
8114,15,74.4,100.0,76.6,85.7,98.1,a
8115,15,55.6,47.7,48.3,57.1,44.5,e
8116,19,89.5,51.5,57.7,48.7,47.1,e
8117,14,67.3,82.5,95.5,85.8,81.3,c
8118,16,59.2,86.5,100.0,72.7,82.5,c
8119,16,72.0,49.5,42.3,46.5,58.0,d
8120,18,82.2,81.6,87.3,83.7,87.4,b
8121,16,77.7,75.7,95.9,90.3,84.2,c
8122,19,91.0,67.1,62.1,59.8,55.4,d
8123,18,92.2,100.0,81.9,87.1,85.1,b
8124,18,81.0,78.8,95.2,65.8,78.9,c
8125,18,77.6,77.8,68.5,50.0,61.9,d
8126,14,78.3,100.0,100.0,96.3,95.8,a
8127,16,69.7,91.2,79.3,66.9,92.2,b
8128,17,73.5,40.9,56.7,52.0,60.5,d
8129,15,76.3,67.0,37.3,48.5,44.3,e
8130,14,90.0,100.0,97.9,100.0,98.5,a
8131,14,87.3,75.5,72.8,76.6,76.3,c
8132,18,59.8,34.5,46.9,42.6,33.7,f
8133,17,98.9,97.7,75.9,91.0,82.9,c
8134,15,98.3,72.3,73.1,68.5,75.5,c
8135,18,64.0,24.2,46.3,56.1,38.4,f
8136,18,99.9,80.0,53.3,72.2,65.9,d
8137,18,76.3,83.7,88.0,91.6,89.5,b
8138,19,61.3,86.2,92.6,100.0,90.7,b
8139,19,86.0,41.7,54.3,68.7,58.7,d
8140,15,52.4,56.7,37.4,49.7,42.3,e
8141,18,84.4,58.1,51.9,33.9,49.0,e
8142,16,91.8,45.1,54.2,66.8,63.0,d
8143,16,67.5,64.1,57.1,55.9,54.6,e
8144,17,66.7,70.1,58.1,62.8,62.8,d
8145,17,63.6,36.3,26.1,31.1,23.6,f
8146,16,70.4,72.3,85.0,71.4,78.0,c
8147,19,78.7,58.3,80.6,85.7,76.1,c
8148,15,88.1,82.6,85.3,86.9,88.0,b
8149,14,94.3,44.1,82.9,66.1,59.0,d
8150,14,77.4,77.9,72.3,52.0,66.7,d
8151,18,73.7,36.1,51.4,62.9,60.8,d
8152,16,68.7,56.5,66.9,39.3,59.3,d
8153,16,79.8,72.1,78.4,95.2,81.9,c
8154,17,57.2,79.7,91.9,88.4,85.9,b
8155,16,73.3,75.9,82.5,75.7,78.9,c
8156,17,75.4,47.9,45.8,48.6,43.7,e
8157,14,81.5,81.2,85.6,80.0,81.0,c
8158,14,53.4,34.9,23.1,23.8,35.4,f
8159,19,71.5,76.4,72.1,77.1,79.3,c
8160,16,88.1,69.4,50.3,51.8,56.5,d
8161,15,89.2,87.4,75.5,71.7,80.2,c
8162,16,77.2,82.7,100.0,83.2,89.4,b
8163,16,93.6,35.6,54.7,46.6,49.6,e
8164,15,87.7,96.0,97.5,100.0,94.3,b
8165,15,89.9,91.2,89.5,100.0,90.0,b
8166,18,89.6,62.7,93.7,75.6,70.6,c
8167,14,86.4,58.9,59.9,79.7,66.3,d
8168,15,92.8,68.0,72.5,79.9,63.9,d
8169,16,54.8,60.1,46.9,63.1,38.0,f
8170,17,75.2,51.8,46.4,28.2,38.3,f
8171,19,91.3,73.8,78.1,90.0,81.8,c
8172,19,55.5,47.8,36.8,55.0,47.1,e
8173,15,57.8,51.0,51.4,50.6,47.1,e
8174,17,70.1,92.5,87.7,81.0,86.7,b
8175,14,78.2,92.0,72.8,83.4,75.1,c
8176,17,86.2,41.8,40.3,62.9,44.4,e
8177,14,78.0,65.7,83.1,90.6,74.6,c
8178,14,60.8,41.9,38.6,55.3,40.2,e
8179,18,92.4,68.9,68.6,79.1,77.7,c
8180,15,63.2,33.7,58.7,10.0,33.1,f
8181,16,92.9,51.2,72.1,58.5,57.7,d
8182,14,74.8,100.0,91.2,90.0,95.2,a
8183,18,52.0,50.5,55.1,60.2,37.1,f
8184,18,74.0,22.4,19.6,34.9,33.5,f
8185,17,82.7,37.7,35.8,45.2,47.8,e
8186,19,94.0,49.3,54.6,60.4,59.4,d
8187,16,79.1,74.6,91.6,83.7,77.8,c
8188,15,99.6,57.4,41.7,48.1,48.3,e
8189,14,69.0,27.0,50.7,42.0,41.9,e
8190,15,62.3,93.4,81.2,100.0,90.4,b
8191,15,72.2,61.5,46.8,28.3,44.8,e
8192,15,82.9,28.0,39.1,44.0,37.0,f
8193,15,54.7,28.4,28.3,30.8,34.8,f
8194,17,54.5,78.7,90.0,96.5,84.9,c
8195,14,81.2,87.6,64.1,72.3,73.0,c
8196,17,69.2,70.7,57.6,62.8,69.5,d
8197,16,89.2,84.7,70.7,78.7,76.0,c
8198,18,63.2,46.3,40.9,46.6,52.3,e
8199,17,71.7,96.4,75.0,100.0,87.5,b
8200,19,75.8,95.0,100.0,100.0,96.3,a
8201,16,97.1,95.5,76.5,68.4,78.5,c
8202,15,50.4,77.0,66.8,62.2,68.3,d
8203,17,60.8,45.0,25.7,27.5,28.4,f
8204,17,54.6,75.3,59.3,63.0,64.3,d
8205,16,99.6,70.3,53.7,81.4,79.0,c
8206,17,56.6,62.5,55.6,31.8,45.9,e
8207,16,91.2,68.1,72.5,70.5,51.6,e
8208,15,76.0,29.0,37.5,37.5,42.4,e
8209,15,89.1,60.1,62.0,52.8,60.8,d
8210,19,65.1,81.0,91.6,78.3,88.7,b
8211,18,73.8,44.1,35.9,30.3,40.3,e
8212,14,98.9,90.4,82.8,96.3,88.5,b
8213,19,54.8,33.0,31.6,23.3,27.8,f
8214,18,81.0,57.0,50.0,48.8,63.3,d
8215,14,97.9,36.2,59.6,46.0,50.9,e
8216,18,56.3,18.6,25.4,33.2,30.1,f
8217,17,92.0,81.3,51.9,81.5,74.0,c
8218,19,63.8,30.6,28.1,25.8,38.9,f
8219,16,60.0,29.7,41.5,20.7,44.8,e
8220,17,58.3,64.1,81.5,61.2,72.8,c
8221,15,86.8,100.0,100.0,100.0,100.0,a
8222,15,51.8,43.3,60.5,29.3,52.4,e
8223,17,71.0,70.4,70.0,54.3,65.7,d
8224,18,84.8,69.3,77.3,71.2,69.2,d
8225,19,57.0,51.6,44.1,74.2,50.4,e
8226,18,61.2,64.2,66.1,55.7,60.4,d
8227,17,57.6,48.6,74.7,66.4,63.3,d
8228,17,51.3,64.2,53.1,74.2,61.5,d
8229,16,72.8,77.5,73.9,71.5,81.5,c
8230,18,74.8,60.3,59.2,80.6,63.9,d
8231,15,97.3,37.5,27.6,33.2,42.4,e
8232,15,86.4,69.9,85.3,79.9,72.8,c
8233,19,98.5,100.0,92.9,100.0,98.1,a
8234,17,87.8,90.9,67.1,76.8,83.4,c
8235,16,98.9,61.3,29.1,51.7,52.6,e
8236,19,62.4,100.0,90.6,70.8,75.2,c
8237,19,58.4,78.5,88.2,76.7,77.8,c
8238,15,69.6,54.0,33.7,37.2,41.9,e
8239,17,74.6,56.6,69.3,69.6,62.5,d
8240,16,91.2,45.2,42.7,55.4,54.3,e
8241,18,77.1,86.4,90.7,94.7,91.4,b
8242,19,97.6,55.1,56.1,62.9,63.7,d
8243,17,64.4,92.8,69.9,80.7,81.5,c
8244,18,78.9,62.6,53.9,45.9,44.9,e
8245,17,82.6,53.5,51.0,47.6,47.2,e
8246,19,57.8,28.3,25.1,25.2,28.6,f
8247,16,89.3,54.2,60.7,61.0,53.6,e
8248,16,82.0,88.8,86.5,83.6,85.2,b
8249,16,59.6,51.4,26.0,39.2,33.7,f
8250,19,70.7,45.0,25.6,38.9,35.1,f
8251,17,82.0,97.0,86.4,94.4,78.3,c
8252,14,86.7,60.8,64.5,51.4,63.3,d
8253,14,70.9,58.6,57.2,60.5,59.9,d
8254,17,86.1,41.7,36.0,42.4,38.3,f
8255,18,63.0,76.8,96.3,93.0,85.1,b
8256,16,65.3,78.6,76.6,65.2,69.5,d
8257,17,50.6,30.0,35.2,47.8,35.9,f
8258,18,74.4,55.1,90.7,48.0,67.8,d
8259,17,59.4,81.7,59.0,60.6,59.2,d
8260,19,80.1,62.1,54.0,65.0,48.7,e
8261,17,98.3,64.2,66.1,58.5,58.6,d
8262,18,100.0,77.3,51.1,64.2,68.3,d
8263,18,68.7,73.5,63.1,76.0,65.5,d
8264,17,86.7,53.8,53.8,53.6,55.0,e
8265,14,98.0,100.0,71.3,80.4,95.6,a
8266,16,76.2,50.9,40.1,43.4,36.9,f
8267,14,66.7,79.0,52.6,62.6,70.7,c
8268,17,57.8,15.7,57.4,36.9,29.8,f
8269,14,58.8,36.2,57.9,58.9,49.9,e
8270,17,92.7,80.4,66.2,88.2,75.0,c
8271,16,62.9,75.1,84.8,67.3,61.8,d
8272,14,63.5,68.6,91.0,87.0,79.4,c
8273,14,87.3,87.6,82.8,75.0,76.3,c
8274,17,91.8,80.6,90.5,97.7,86.1,b
8275,14,60.4,91.7,84.2,97.9,87.1,b
8276,19,84.4,93.4,92.7,100.0,94.8,b
8277,18,72.3,47.9,57.9,60.2,51.8,e
8278,18,63.8,21.0,43.9,15.0,22.6,f
8279,15,76.0,86.7,89.2,94.2,81.0,c
8280,18,88.9,72.5,75.4,65.3,58.0,d
8281,17,55.0,63.3,70.8,41.6,68.7,d
8282,16,53.6,20.8,19.1,38.3,24.1,f
8283,14,95.6,100.0,100.0,94.4,95.8,a
8284,17,98.2,51.3,65.9,48.4,45.8,e
8285,18,76.4,87.5,86.2,94.4,96.9,a
8286,14,57.2,51.0,74.3,82.5,74.7,c
8287,14,53.9,32.1,56.2,48.0,44.3,e
8288,16,57.8,42.2,42.5,46.2,47.6,e
8289,17,64.1,67.1,66.1,49.7,67.5,d
8290,16,84.2,100.0,100.0,100.0,91.9,b
8291,16,55.5,35.4,51.0,47.4,49.4,e
8292,15,56.8,59.2,59.3,50.3,61.3,d
8293,14,85.7,78.4,68.0,89.7,63.1,d
8294,14,62.9,66.7,80.1,83.9,72.3,c
8295,14,60.8,48.8,10.2,32.0,37.1,f
8296,18,79.1,100.0,100.0,86.3,100.0,a
8297,18,53.9,73.9,63.5,59.9,60.6,d
8298,16,81.5,81.7,98.4,100.0,88.1,b
8299,14,51.0,76.5,88.3,63.7,76.5,c
8300,16,61.7,27.1,21.5,29.4,31.5,f
8301,19,72.5,69.5,38.1,70.1,56.9,d
8302,15,81.5,45.4,56.0,26.1,45.4,e
8303,16,60.2,45.4,56.2,34.9,45.4,e
8304,17,94.0,13.7,30.7,35.5,38.2,f
8305,15,96.0,84.0,100.0,96.4,100.0,a
8306,16,74.0,85.6,66.9,79.6,75.2,c
8307,16,63.6,67.1,53.4,36.4,57.8,d
8308,16,55.5,59.6,57.1,63.1,57.5,d
8309,18,96.9,68.2,29.1,38.1,40.4,e
8310,17,56.7,59.6,58.0,66.1,62.1,d
8311,14,64.9,64.4,61.5,46.1,56.9,d
8312,14,66.4,89.2,95.0,67.3,83.2,c
8313,16,63.4,78.8,70.2,62.0,68.4,d
8314,19,50.1,44.4,33.6,35.6,36.2,f
8315,14,60.4,64.9,66.0,71.9,76.1,c
8316,14,87.4,70.0,79.9,67.6,80.4,c
8317,18,60.3,30.6,23.0,20.6,31.3,f
8318,16,88.2,48.5,32.2,35.2,41.4,e
8319,15,70.8,60.2,32.8,62.0,41.3,e
8320,15,54.1,75.9,71.5,78.6,68.5,d
8321,17,91.3,76.8,84.7,81.0,80.4,c
8322,17,81.8,79.3,79.4,80.0,80.9,c
8323,17,80.6,44.8,47.6,47.8,35.9,f
8324,15,57.5,47.1,60.3,50.4,50.0,e
8325,17,81.2,73.3,57.5,66.1,66.0,d
8326,19,89.8,35.0,70.2,43.1,54.6,e
8327,15,99.8,65.5,55.2,88.3,76.9,c
8328,16,83.5,56.3,60.3,45.9,51.0,e
8329,14,71.6,61.5,42.3,31.5,39.8,f
8330,17,90.9,74.8,77.0,80.5,80.6,c
8331,14,52.5,39.7,30.4,50.7,33.8,f
8332,15,71.0,82.3,71.4,70.2,68.0,d
8333,18,86.6,98.9,89.9,84.3,94.1,b
8334,14,68.0,67.0,73.8,64.2,66.9,d
8335,19,52.9,89.4,54.0,83.1,75.2,c
8336,16,55.5,59.4,67.4,78.5,71.3,c
8337,16,58.4,43.7,68.6,60.8,64.5,d
8338,17,91.6,62.7,76.1,58.5,76.4,c
8339,17,86.0,66.5,73.1,85.1,83.8,c
8340,16,88.2,50.1,58.5,63.7,58.8,d
8341,19,95.5,72.4,78.8,76.7,73.8,c
8342,19,65.1,37.5,47.0,57.8,43.0,e
8343,15,87.2,42.0,63.6,83.3,66.3,d
8344,18,68.2,50.2,59.0,68.2,52.8,e
8345,15,89.3,99.3,95.9,92.3,100.0,a
8346,19,84.8,71.9,61.7,68.1,65.0,d
8347,15,99.5,81.1,78.9,63.5,70.0,d
8348,15,87.9,85.5,68.8,76.8,78.8,c
8349,18,50.3,34.7,62.5,66.6,61.5,d
8350,18,85.0,73.3,68.0,70.9,80.4,c
8351,14,55.1,50.4,64.9,57.7,55.6,d
8352,17,77.3,24.6,38.9,23.2,35.9,f
8353,16,57.9,100.0,100.0,89.4,88.2,b
8354,17,74.7,90.7,100.0,89.6,95.0,a
8355,17,89.6,84.0,95.0,89.4,94.1,b
8356,19,64.5,83.7,65.8,78.4,78.7,c
8357,19,57.6,12.2,23.3,30.8,27.9,f
8358,17,65.7,87.0,91.1,87.0,96.8,a
8359,18,58.7,29.5,45.2,28.8,25.6,f
8360,19,59.2,32.7,46.9,40.8,42.4,e
8361,15,84.9,83.9,74.5,60.1,67.0,d
8362,18,85.2,62.2,72.1,59.4,56.2,d
8363,18,76.5,81.0,86.6,89.2,80.2,c
8364,14,62.6,75.2,75.7,92.8,72.4,c
8365,19,76.5,11.4,35.8,12.6,25.5,f
8366,18,97.4,86.7,68.5,99.4,87.2,b
8367,16,69.2,79.1,80.1,86.9,91.5,b
8368,16,71.2,86.7,76.6,77.7,74.5,c
8369,16,74.7,56.0,45.3,23.1,35.1,f
8370,19,58.9,42.2,55.6,59.9,54.8,e
8371,19,62.2,24.1,30.9,21.8,29.2,f
8372,18,84.5,77.6,57.8,75.9,75.8,c
8373,17,58.1,77.4,77.4,58.0,65.4,d
8374,14,80.2,87.2,84.4,60.5,67.0,d
8375,19,69.3,45.0,31.8,37.4,45.1,e
8376,14,65.3,92.7,59.3,96.5,78.0,c
8377,15,77.5,76.9,83.9,66.6,75.7,c
8378,14,61.3,44.7,58.5,57.5,48.7,e
8379,19,65.5,13.6,0.0,25.8,28.8,f
8380,16,76.2,53.7,65.8,53.6,60.6,d
8381,15,82.9,84.3,81.7,87.3,84.4,c
8382,14,91.8,74.3,72.9,88.2,78.7,c
8383,16,91.2,100.0,72.1,77.5,87.0,b
8384,18,74.9,56.4,56.5,76.3,53.6,e
